id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
43953665,FREE PARKING!!!5⭐️Beachfront Condo-ROOFTO POOL-  2 BEDROOMS 2 BR !-,174780501,Stay Sol,,Hollywood,26.01734,-80.11628,Entire home/apt,263,2,7,12/21/2020,1.19,66,327
43953878,"Brand new, stunning luxury on Holiday Park #4",19650283,Adam,,Fort Lauderdale,26.13208,-80.1296,Entire home/apt,249,4,1,9/21/2020,0.3,4,274
43956716,FREE PARKING!5⭐️Beach Paradise Resort | Hot tub & UNIQUE Rooftop pool-,174780501,Stay Sol,,Hollywood,26.01584,-80.11628,Entire home/apt,117,2,4,11/3/2020,0.8,66,364
43956920,FREE PARKING!!5⭐️Beachfront Condo-ROOFTOP infinity POOL-,174780501,Stay Sol,,Hollywood,26.01754,-80.1167,Entire home/apt,115,2,4,10/4/2020,0.75,66,364
43957128,FREE PARKING!5⭐️Beachfront Condo Resort - ROOFTOP POOL- Hollywood Beach Broadwalk,174780501,Stay Sol,,Hollywood,26.01536,-80.11625,Entire home/apt,180,2,0,,,66,364
43957345,FREE PARKING!!!NEW!5⭐️Beachfront Condo Resort- ROOFTOP POOL,174780501,Stay Sol,,Hollywood,26.01734,-80.11659,Entire home/apt,170,2,9,12/19/2020,1.52,66,338
43958042,Casa Verde,203810034,James,,Fort Lauderdale,26.10826,-80.1345,Entire home/apt,94,2,14,12/23/2020,2.23,1,135
43958116,Ocean View Hotel Suite @ Hollywood Beach Towers,24126726,Nadine,,Hollywood,26.01068,-80.11544,Entire home/apt,123,3,0,,,7,0
43958928,Gr Fl House - Private Patio & Community Pool,3502605,Maria Elena,,Pembroke Pines,25.99841,-80.38626,Entire home/apt,185,21,0,,,3,333
43961997,"✨ #6 Wifi, Laundry, Kitchen & Great Sun Deck",4246703,Matthew,,Fort Lauderdale,26.1419,-80.12892,Entire home/apt,69,1,15,12/22/2020,2.47,44,0
43966797,FREE PARKING!5⭐️ ROOFTOP POOL +OCEAN VIEW Balcony|Hollywood Beach Broadwalk-,174780501,Stay Sol,,Hollywood,26.01605,-80.116,Entire home/apt,172,2,4,12/20/2020,0.75,66,340
43967050,FREE PARKING!5⭐️ ROOFTOP POOL +OCEAN VIEW Balcony|Hollywood Beach Broadwalk-,174780501,Stay Sol,,Hollywood,26.0153,-80.11723,Private room,161,2,1,11/3/2020,0.49,66,354
43967235,FREE PARKING!!!NEW!5⭐️Beachfront Condo Resort - ROOFTOP POOL-,174780501,Stay Sol,,Hollywood,26.01674,-80.11725,Entire home/apt,167,2,4,12/27/2020,0.69,66,358
43969387,Resort Style International Village with lots to do,231349044,Veronica,,Lauderhill,26.17009,-80.22574,Private room,59,3,0,,,1,63
43970024,Spacious Studio at Wyndham Santa Barbara Resort,349823908,Jd,,Pompano Beach,26.22168,-80.09204,Entire home/apt,159,1,0,,,9,365
43980940,Studio at La Costa Beach Club Resort,349823908,Jd,,Pompano Beach,26.25192,-80.08629,Entire home/apt,115,2,0,,,9,179
43981586,Wonderful apartment in Hollywood Beach,61151497,Soledad,,Hollywood,25.98883,-80.11738,Entire home/apt,140,3,0,,,18,32
43981648,Gorgeous Condo Gem in Las Olas Fort Lauderdale | Top Level Corner #4,295396155,Maria,,Fort Lauderdale,26.12903,-80.12266,Entire home/apt,140,3,5,11/15/2020,0.84,10,322
43982237,Newly Remodeled Condo Las Olas Fort Lauderdale | Ground Level #9,295396155,Maria,,Fort Lauderdale,26.12984,-80.12103,Entire home/apt,99,3,9,12/2/2020,1.8,10,264
43983785,Hotel Suite @ Hollywood Beach Towers,24126726,Nadine,,Hollywood,26.01245,-80.11599,Entire home/apt,142,3,0,,,7,362
43986531,1 bedroom by the Beach. Seconds from the ocean,6330749,Oded,,Hollywood,26.00865,-80.11783,Entire home/apt,116,2,14,12/29/2020,3.31,2,22
43989935,BRAND NEW APARTMENT IN THE HEART OF HOLLYWOOD,11831354,Fabian,,Hollywood,26.00553,-80.14442,Entire home/apt,65,14,0,,,1,341
43990666,The Best Home-Downtown Fort Lauderdale,219941253,Gerald,,Fort Lauderdale,26.12183,-80.15986,Entire home/apt,55,3,16,12/15/2020,2.96,1,72
43995257,5 ⭐️ Amenities BALCONY w/ENDLESS VIEWS -Beachfront Resort,174780501,Stay Sol,,Hallandale Beach,25.98528,-80.12349,Private room,122,2,12,12/11/2020,1.95,66,2
43995308,Awesome getaway,14595361,Ricardo,,Hallandale Beach,25.97862,-80.11822,Entire home/apt,150,30,0,,,1,135
43995480,Stylish 2 Bdrm w/Water Views @ Beachwalk 2009AB,335434730,Yoni,,Hallandale Beach,25.98618,-80.12219,Entire home/apt,180,2,1,12/19/2020,1,13,315
43995633,Beach apartment in Hollywood beach piso 6,352498752,María Del Carmen,,Hollywood,25.98738,-80.11862,Private room,120,3,3,11/28/2020,1.14,2,40
43996135,Private remodeled studio close to the beach,66514811,Florencia,,Hollywood,26.02038,-80.142,Entire home/apt,130,30,3,7/31/2020,0.51,2,365
43996226,Home away from home 3/2 pool house at plantation,348437092,Angelina,,Plantation,26.11807,-80.22363,Entire home/apt,175,1,36,12/6/2020,5.87,1,245
43997489,Beach apartment in Hollywood  piso 12 vista al mar,352498752,María Del Carmen,,Hollywood,25.98772,-80.11797,Entire home/apt,120,3,4,11/29/2020,0.77,2,33
44000691,1 Million Dollar Listing:CORNER Balcony| 2BR- STUNNING VIEWS,174780501,Stay Sol,,Hollywood,25.98764,-80.12085,Entire home/apt,322,2,2,9/2/2020,0.4,66,360
44000873,"Palms on 7 - Cottage 2, entire house by the beach",136273383,Anca,,Dania Beach,26.04129,-80.14244,Entire home/apt,131,3,6,11/30/2020,1.25,2,115
44002333,Wonderfull studio in Hollywood by the sea,190022831,Timur,,Hollywood,26.01175,-80.11645,Entire home/apt,90,1,1,7/6/2020,0.17,1,319
44002486,FREE PARKING!5⭐️Beach Paradise Resort | Hot tub & UNIQUE Rooftop pool-,174780501,Stay Sol,,Hollywood,26.01567,-80.11735,Entire home/apt,116,2,9,12/29/2020,1.52,66,359
44002610,Modern Beach-side Condo for Three w/ Beach Views,350723361,Cam,,Hollywood,25.98859,-80.11859,Entire home/apt,140,3,1,12/29/2020,1,4,319
44003540,❤️Remodeled WATERFRONT BeachHouse-KingBed-Special$❤️,127845565,Simona,,Lighthouse Point,26.29106,-80.09343,Entire home/apt,289,3,33,12/30/2020,5.41,2,345
44008816,🏳️‍🌈 #2:  Walk to Wilton Drive (with kitchen),4246703,Matthew,,Fort Lauderdale,26.15244,-80.13172,Entire home/apt,72,1,15,12/19/2020,2.71,44,176
44010497,"Waterfront Family Luxury Home Pool, Hot tub, Grill",352675859,Paola,,Fort Lauderdale,26.20612,-80.12172,Entire home/apt,359,3,21,12/11/2020,5.21,1,245
44014160,Wyndham Palm Aire 1 Bedroom Condo,60085031,Vacation Generation,,Pompano Beach,26.22628,-80.15835,Entire home/apt,93,2,1,11/6/2020,0.55,9,0
44014230,Fantastico Apartamento en Beachwalk Aparthotel!!!,185651339,Patricia,,Hallandale Beach,25.98521,-80.12314,Entire home/apt,120,7,1,8/1/2020,0.19,1,1
44014601,NEW! Wilton Manors In-Law Suite 3 Mi to Ocean Blvd,126641496,Evolve Vacation Rental,,Wilton Manors,26.16135,-80.1246,Entire home/apt,114,2,0,,,55,308
44014899,The Ocean Resort 1209 | Deluxe Partial Ocean View King Studio,128710599,EdgewaterOne,,Fort Lauderdale,26.13131,-80.10468,Entire home/apt,436,1,0,,,33,365
44015702,Farm living private room,299584892,Joey,,Unincorporated,26.32656,-80.20138,Private room,35,3,0,,,6,305
44017711,FREE PARKING!!!Suite One Bedroom - 5⭐️Beachfront ROOFTOP POOL-,174780501,Stay Sol,,Hollywood,26.01721,-80.11677,Entire home/apt,179,2,0,,,66,362
44017759,Excellent unit to enjoy the beach and relax,186241867,Mirelvis,,Hollywood,25.98815,-80.1184,Entire home/apt,145,2,1,9/1/2020,0.24,2,96
44018018,FREE PARKING!5⭐️Beachfront Condo- Rooftop pool - FRONT BAY VIEW TERRACE-,174780501,Stay Sol,,Hollywood,26.01666,-80.11742,Entire home/apt,180,2,3,12/26/2020,0.5,66,355
44018167,FREE PARKING!5⭐️Beachfront Condo Resort- FRONT BAY VIEW TERRACE- Hollywood Beach Broadwalk,174780501,Stay Sol,,Hollywood,26.01708,-80.11814,Entire home/apt,180,2,1,8/8/2020,0.2,66,331
44018294,1 Bedroom Deluxe at Santa Barbara - Pompano Beach,24126726,Nadine,,Pompano Beach,26.22064,-80.09063,Entire home/apt,143,3,0,,,7,0
44018843,2 Bedroom Condo at Wyndham Santa Barbara Resort,24126726,Nadine,,Pompano Beach,26.22082,-80.09116,Entire home/apt,319,4,0,,,7,0
44019047,2 BR @ Santa Barbara Resort - Pompano Beach,24126726,Nadine,,Pompano Beach,26.22226,-80.09118,Entire home/apt,214,3,0,,,7,0
44019649,Queen-Boutique Hotel with a Pool in Ft. Lauderdale,184411898,Guisela,,Fort Lauderdale,26.13617,-80.12876,Private room,83,1,9,11/28/2020,1.54,4,291
44020250,Deluxe 2-Bedroom Suite - Lauderdale Boutique Hotel,352789261,Guisela,,Fort Lauderdale,26.10347,-80.13845,Private room,159,1,29,12/16/2020,5,6,293
44021058,Tamarac’s Cute Room,352802149,Casa D’ Mardi,,Lauderhill,26.17935,-80.22983,Private room,40,2,1,7/25/2020,0.19,1,89
44021376,★★★★★3BDR/3BA LUXURY APARTMENT WITH OCEAN VIEW,327859472,Stay Today,,Hallandale Beach,25.9862,-80.12341,Entire home/apt,643,1,18,11/23/2020,3.14,7,113
44021380,Private nicely furnished rooms,352807008,Sarah G,,Coral Springs,26.27946,-80.24509,Private room,60,1,0,,,2,364
44031363,Incredible 2/2 Penthouse Key Location Walk 2 Beach,46805697,Norfany,,Hallandale Beach,25.98503,-80.12393,Entire home/apt,177,1,2,11/27/2020,0.75,1,338
44031549,Close to N. Parry Airport & Internationals Airport,142499696,Yaritza,,Miramar,25.99063,-80.24787,Private room,40,1,0,,,2,365
44032359,cozy room,202869876,Maria Cecilia,,Hollywood,25.99802,-80.13767,Private room,80,2,0,,,1,0
44033173,Private room w/ exclusive bathroom Fort Lauderdale,97694942,Alex,,Fort Lauderdale,26.10049,-80.18666,Private room,55,3,0,,,1,2
44033286,Your place by the sea !!!,304480748,Marcela,,Hollywood,25.9896,-80.11901,Entire home/apt,150,4,8,1/1/2021,1.6,3,56
44035010,Tranquility by the Sea,78831587,Luanne,,Lauderdale By The Sea,26.19052,-80.10005,Entire home/apt,75,1,13,1/4/2021,2.39,1,112
44035696,Hidden Garden Suite in Victoria Park!,63727659,Jonathan,,Fort Lauderdale,26.13038,-80.13238,Entire home/apt,61,2,16,12/22/2020,3.97,1,0
44035807,2/1 Comfy Getaway with a Large Pool,103760013,Nat & Alex,,Fort Lauderdale,26.14056,-80.15778,Entire home/apt,200,3,0,,,5,358
44035837,LAS OLAS AND MORE,119471685,Sds,,Fort Lauderdale,26.11841,-80.1354,Entire home/apt,200,2,0,,,1,362
44041528,Meet me on the Porch! 3/2 Chicki Hut! Open!!!,31396071,Lori And  Ed,,Pompano Beach,26.23752,-80.11602,Entire home/apt,429,3,0,,,3,49
44042150,Studio 302 - 1 block from Ft Lauderdale beach,103984492,Liza,,Fort Lauderdale,26.12676,-80.10646,Entire home/apt,84,2,5,1/4/2021,0.91,11,0
44045276,"Alquiler en Hollywood, Florida",72484290,Carolina,,Hollywood,25.98852,-80.11921,Entire home/apt,150,2,2,9/7/2020,0.42,2,320
44046540,Palms on 7 Cottage 1 - vacation by the beach,136273383,Anca,,Dania Beach,26.04074,-80.14125,Entire home/apt,114,3,3,12/10/2020,0.63,2,321
44047368,Oceanfront & Bay View 2 Bed 2 Bath @ Hyde Resort 3303,51433847,Fernando,,Hollywood,25.98705,-80.11909,Entire home/apt,308,2,0,,,39,198
44047527,COSTA HOLLYWOOD N324 INDEPENDENT SUPERIOR ROOM,14310639,Enrico,,Hollywood,26.01717,-80.11641,Private room,118,4,0,,,100,90
44050095,2 bedrooms house,71890538,Giovanni,,Hallandale Beach,25.98037,-80.15337,Entire home/apt,163,2,20,12/20/2020,3.33,4,357
44062122,Hollywood Get away....,155002984,Christian,,Hollywood,26.01423,-80.20008,Entire home/apt,121,3,15,12/14/2020,2.68,1,16
44062237,CH Luxury Condo On The Beach with Ocean view,33042137,Jose,,Hollywood,26.01679,-80.11822,Entire home/apt,202,1,0,,,33,282
44064396,Quiet apartment close to beach and shops!,101677114,Ralph,,Hallandale Beach,25.99383,-80.13346,Entire home/apt,95,7,3,12/11/2020,0.51,1,223
44064782,Charming renovated private pool house near beach,353305480,Yohan,,Dania Beach,26.04647,-80.13733,Entire home/apt,650,3,0,,,1,169
44068465,Private Studio in West Hollywood,103701744,Steve,,Hollywood,26.02131,-80.23804,Entire home/apt,59,3,6,12/22/2020,1.26,1,79
44069735,Huge master with private bathroom,352065572,Liza,,Davie,26.03325,-80.24964,Private room,65,1,0,,,1,90
44070437,Beautiful vacation home/ beautiful views,140079944,Mercita,,Davie,26.10374,-80.31555,Entire home/apt,520,1,4,1/2/2021,3.24,1,176
44070638,Peace n' Rice,284099287,Lindsey,,Fort Lauderdale,26.11314,-80.15061,Entire home/apt,235,3,3,1/1/2021,0.98,5,33
44074608,Oasis at Hollywood Unit 7 - Sleep 6,220707095,Mariel,,Hollywood,26.02448,-80.14287,Private room,100,1,2,11/2/2020,0.51,7,306
44076680,"Apartment with pool in Pembroke Pines, Miami",160571922,Paola Teresa,,Pembroke Pines,26.00403,-80.26345,Entire home/apt,100,4,0,,,1,355
44083927,1-Studio/2 Queen Beds- Walk to Beach-Galleria Mall,349648682,Cecilia,,Fort Lauderdale,26.14378,-80.11181,Entire home/apt,101,3,3,12/26/2020,0.74,6,351
44086637,2.Private double Room Walk to Beach Galleria Mall,349648682,Cecilia,,Fort Lauderdale,26.14434,-80.11327,Private room,91,2,6,12/30/2020,1.36,6,363
44087332,3. Studio w/King bed. Walk to Beach-Galleria Mall,349648682,Cecilia,,Fort Lauderdale,26.14538,-80.11324,Entire home/apt,89,2,0,,,6,237
44087606,Cozy condo with Pool in a quiet community,93222579,Sebastian,,Hollywood,26.00266,-80.20449,Entire home/apt,40,7,0,,,1,161
44087727,4- Studio 2Queen beds  Walk to Beach-Galleria Mall,349648682,Cecilia,,Fort Lauderdale,26.14383,-80.11336,Entire home/apt,90,2,0,,,6,354
44087891,5- Studio 2Queen beds. Walk to Beach-Galleria Mall,349648682,Cecilia,,Fort Lauderdale,26.14372,-80.11139,Entire home/apt,98,2,1,1/3/2021,1,6,365
44088011,6-Studio w/King bed. Walk to Beach-Galleria Mall,349648682,Cecilia,,Fort Lauderdale,26.14352,-80.11126,Entire home/apt,92,2,1,7/23/2020,0.18,6,363
44100781,COSTA HOLLYWOOD S504 INDEPENDENT SUPERIOR ROOM,14310639,Enrico,,Hollywood,26.01612,-80.11634,Private room,119,4,0,,,100,2
44101342,Dania Beach House: 5 min from Beach & Airport,311113684,Peter,,Dania Beach,26.05302,-80.14114,Entire home/apt,192,2,22,12/15/2020,3.73,3,87
44102642,FREE PARKING!5 ⭐️ Tropical Oasis | ROOFTOP infinity POOL + Hot Tub on Hollywood Boardwalk-,110354593,Stay Sol,,Hollywood,26.01698,-80.11594,Entire home/apt,149,2,11,1/1/2021,2.04,45,323
44102798,FREE PARKING!5 ⭐️ Beach Resort w/ ROOFTOP POOL + APT w/ OCEAN VIEW Balcony - UP TO 6,110354593,Stay Sol,,Hollywood,26.01592,-80.11749,Entire home/apt,189,2,0,,,45,361
44104304,FREE PARKING!!5⭐️LUXURY Oasis Beachfront-ROOFTOP infinity POOL-,174780501,Stay Sol,,Hollywood,26.01592,-80.11644,Entire home/apt,172,1,2,10/21/2020,0.72,66,364
44104365,FREE PARKING!5 ⭐️ Tropical Oasis | ROOFTOP infinity POOL + Hot Tub on Hollywood Boardwalk-,174780501,Stay Sol,,Hollywood,26.01524,-80.11794,Entire home/apt,168,2,17,12/13/2020,2.9,66,347
44104384,Private room with bathroom and laundry,304758386,Oscar,,Fort Lauderdale,26.11802,-80.17263,Private room,60,1,1,10/24/2020,0.42,1,89
44104412,FREE PARKING!EXCLUSIVE 5⭐️s APARTMENT - Rooftop POOL- Beachfront-,174780501,Stay Sol,,Hollywood,26.01545,-80.11729,Entire home/apt,165,1,5,10/25/2020,0.85,66,324
44104415,FREE PARKING!EXCLUSIVE 5⭐️s APARTMENT - Rooftop POOL- Beachfront,174780501,Stay Sol,,Hollywood,26.01541,-80.11594,Entire home/apt,172,1,5,11/27/2020,0.86,66,346
44104416,FREE PARKING!!!EXCLUSIVE 5⭐️ APARTMENT - Rooftop POOL- Beachfront-,174780501,Stay Sol,,Hollywood,26.01687,-80.11621,Entire home/apt,163,2,1,10/8/2020,0.35,66,356
44104948,Deluxe 1-Bedroom Suite - Lauderdale Boutique Hotel,352789261,Guisela,,Fort Lauderdale,26.10339,-80.13649,Private room,124,1,3,12/6/2020,0.51,6,295
44105474,Deluxe Studio Suite - Lauderdale Boutique Hotel,352789261,Guisela,,Fort Lauderdale,26.10271,-80.13781,Private room,129,1,10,12/28/2020,2.03,6,297
44105710,Deluxe King Bedroom - Lauderdale Boutique Hotel,352789261,Guisela,,Fort Lauderdale,26.10174,-80.13871,Private room,89,1,5,11/27/2020,0.84,6,293
44105887,Economy Queen Bedroom - Lauderdale Boutique Hotel,352789261,Guisela,,Fort Lauderdale,26.10128,-80.13733,Private room,81,1,68,12/13/2020,11.46,6,295
44115245,FREE PARKING!EXCLUSIVE 5⭐️s APARTMENT - Rooftop POOL- Beachfront-,174780501,Stay Sol,,Hollywood,26.01579,-80.11661,Entire home/apt,172,2,5,11/27/2020,0.87,66,339
44117445,FREE PARKING!5⭐️Beachfront Condo-ROOFTOP infinity POOL- Hollywood Beach Broadwalk,174780501,Stay Sol,,Hollywood,26.0176,-80.11646,Entire home/apt,125,2,4,12/24/2020,1.01,66,357
44117580,FREE PARKING!5⭐️Beachfront Condo-ROOFTOP infinity POOL-Hollywood Beach Broadwalk,174780501,Stay Sol,,Hollywood,26.01574,-80.11771,Entire home/apt,117,2,0,,,66,363
44117583,FREE PARKING!5⭐️Beachfront Condo-ROOFTOP infinity POOL- Hollywood Beach Broadwalk,174780501,Stay Sol,,Hollywood,26.01691,-80.11596,Entire home/apt,117,2,2,8/24/2020,0.43,66,359
44117587,FREE PARKING!5⭐️Beach Paradise Resort | Hot tub & UNIQUE Rooftop pool-,174780501,Stay Sol,,Hollywood,26.0174,-80.11721,Entire home/apt,132,2,4,10/5/2020,0.76,66,2
44118225,FREE PARKING!Spectacular Studio 5⭐️Beachfront Condo-ROOFTOP-,174780501,Stay Sol,,Hollywood,26.01723,-80.1177,Entire home/apt,128,2,1,8/12/2020,0.21,66,362
44118227,FREE PARKING!! 5⭐️Beachfront Condo-ROOFTOP infinity POOL-Hollywood Beach Broadwalk,174780501,Stay Sol,,Hollywood,26.01694,-80.11771,Entire home/apt,139,2,3,10/13/2020,0.53,66,364
44118433,FREE PARKING!5⭐️Beachfront Condo-ROOFTOP infinity POOL- Hollywood Beach Broadwalk,174780501,Stay Sol,,Hollywood,26.01582,-80.11795,Entire home/apt,125,2,2,10/5/2020,0.5,66,364
44118713,FREE PARKING!!!EXCLUSIVE 5⭐️s APARTMENT - Rooftop POOL- Beachfront-,174780501,Stay Sol,,Hollywood,26.01527,-80.1162,Private room,159,2,6,12/16/2020,1.15,66,2
44118717,FREE PARKING!!!SPECIAL OFFER NEW! 5⭐️Beachfront Condo Resort ⛵️-,174780501,Stay Sol,,Hollywood,26.01594,-80.11598,Entire home/apt,149,2,2,11/30/2020,1.36,66,338
44118902,FREE PARKING!!!5⭐️LUXURY-BAY FRONT MASTER ONE BR-,174780501,Stay Sol,,Hollywood,26.01554,-80.11744,Entire home/apt,173,2,2,12/14/2020,2,66,360
44119152,FREE PARKING!5⭐️Beachfront Condo Resort-OCEAN VIEW Balcony- Hollywood Beach Broadwalk,174780501,Stay Sol,,Hollywood,26.01587,-80.11722,Entire home/apt,189,2,0,,,66,361
44120258,Cozy apartment  on the sunny beaches of Hollywood,186241867,Mirelvis,,Hollywood,25.98833,-80.11928,Entire home/apt,138,2,3,12/30/2020,0.59,2,170
44124569,MID CENTURY MODERN POOL HOUSE - 7 mins from BEACH,244338987,Andres,,Oakland Park,26.18409,-80.12795,Entire home/apt,219,3,10,12/27/2020,2.04,6,310
44131351,BEACHWALK RESORT 2/2 ON 5TH FL With Terrace,2001930,Dmitri,,Hallandale Beach,25.98549,-80.12327,Entire home/apt,369,7,2,9/20/2020,0.38,43,170
44132624,FREE PARKING!5 ⭐️ Beach Resort w/ROOFTO POOL  & Hot Tub | Modern 2 BR 2 BR,174780501,Stay Sol,,Hollywood,26.01729,-80.11667,Entire home/apt,263,2,7,11/23/2020,1.18,66,2
44135829,Dania Pool House: 5 min from Beach/Airport,311113684,Peter,,Dania Beach,26.05249,-80.14099,Entire home/apt,262,2,24,11/22/2020,4.02,3,88
44138909,Deluxe King Room (ADA) - Lauderdale Boutique Hotel,352789261,Guisela,,Fort Lauderdale,26.10326,-80.13659,Private room,99,1,3,11/28/2020,0.51,6,297
44140239,"Beautiful Townhouse, sanitized & cleaned regularly",354924360,Yajaira,,Weston,26.12129,-80.38206,Entire home/apt,350,3,12,12/1/2020,2.18,1,354
44147935,Beautiful 1 BR Hollywood apt on the Beach,5192522,Jesica,,Hallandale Beach,25.98703,-80.11809,Entire home/apt,130,3,2,11/23/2020,0.76,34,2
44149364,South Lake Beach Home in Hollywood Beach,75706690,Janet,,Hollywood,26.00879,-80.1354,Entire home/apt,150,3,6,11/30/2020,1.46,2,109
44154581,Beautiful private bedroom and bathroom,355254477,Isaias,,Deerfield Beach,26.3051,-80.16278,Private room,45,2,2,8/31/2020,0.37,1,122
44154613,Ultra Modern Studio steps to Las Olas,305499604,Craft BnB,,Fort Lauderdale,26.12128,-80.13375,Entire home/apt,200,1,0,,,1,179
44154650,9 minutes from the beach,355256947,Lamar,,Fort Lauderdale,26.13036,-80.12651,Entire home/apt,92,2,2,11/30/2020,0.67,2,90
44169617,Amazing Home w/ Pool+5 min to Beach | 1BR Oasis,353154467,Sandra,,Pompano Beach,26.23754,-80.10033,Entire home/apt,113,2,32,12/28/2020,6.27,1,99
44181212,Visit Pomtuga and leave your worries behind,172629314,Hector,,Pompano Beach,26.23919,-80.10006,Entire home/apt,79,2,5,12/26/2020,1.24,1,290
44181274,Nicely furnished room,352807008,Sarah G,,Coral Springs,26.28052,-80.24716,Private room,65,1,0,,,2,365
44188909,Departamento en la playa. Hollywood Beach 7Q,205224641,Zoilo Maxx,,Hollywood,25.98751,-80.11882,Entire home/apt,108,3,7,12/16/2020,1.26,1,301
44192090,*New Reno Beach Front Studio Apt/w Parking*,45914148,Kat&Shahar,,Hollywood,26.02485,-80.11544,Entire home/apt,130,1,17,12/29/2020,4.25,70,286
44192723,Stunning Views and Incredible Location!,355973711,Philip,,Fort Lauderdale,26.12266,-80.10566,Entire home/apt,115,10,2,12/20/2020,0.5,1,218
44193416,NEW Spacious Modern Vacation Villa on the Beach #2,249209160,James & Penni,,Pompano Beach,26.22677,-80.09234,Entire home/apt,210,4,3,10/16/2020,0.55,3,310
44194251,NEW Spacious Modern Vacation Studio on the Beach 3,249209160,James & Penni,,Pompano Beach,26.22766,-80.09252,Entire home/apt,218,4,5,12/4/2020,0.94,3,350
44195963,"Cozy and private studio, garden view .",214433130,Robert,,Hollywood,25.99782,-80.14553,Entire home/apt,53,2,4,9/7/2020,0.74,1,0
44204881,Deerfield Beach Home with a View (Queen 406),304332379,George,,Deerfield Beach,26.31785,-80.07827,Entire home/apt,279,2,0,,,7,20
44205103,Bright apartment in MIramar,356137004,Maria,,Miramar,25.98879,-80.29247,Private room,60,3,0,,,1,83
